first,second,distance
21,67,250.0
21,68,219.0
21,69,332.0
21,70,201.0
21,71,166.0
21,72,271.0
21,73,344.0
21,74,317.0
21,75,335.0
21,76,418.0
21,77,438.0
21,78,573.0
21,79,546.0
21,80,609.0
21,81,640.0
21,82,575.0
21,83,546.0
21,84,911.0
21,85,924.0
21,86,798.0
21,87,278.0
22,23,74.0
22,24,143.0
22,25,115.0
22,26,72.0
22,27,46.0
22,28,72.0
22,29,185.0
22,30,1010.0
22,31,229.0
22,32,217.0
22,33,221.0
22,34,189.0
22,35,46.0
22,36,380.0
22,37,340.0
22,38,280.0
22,39,102.0
22,40,120.0
22,41,153.0
22,42,136.0
22,43,158.0
22,44,1033.0
22,45,1105.0
22,46,1115.0
22,47,1159.0
22,48,984.0
22,49,945.0
22,50,979.0
22,51,1088.0
22,52,1119.0
22,53,1070.0
22,54,1473.0
22,55,1077.0
22,56,1046.0
22,57,1029.0
22,58,1120.0
22,59,1415.0
22,60,1050.0
22,61,1127.0
22,62,1118.0
22,63,1231.0
22,64,1133.0
22,65,1115.0
22,66,1318.0
22,67,161.0
22,68,834.0
22,69,947.0
22,70,816.0
22,71,781.0
22,72,886.0
22,73,959.0
22,74,932.0
22,75,950.0
22,76,1033.0
22,77,1053.0
22,78,1188.0
22,79,1161.0
22,80,1224.0
22,81,1255.0
22,82,1190.0
22,83,1161.0
22,84,1321.0
22,85,1394.0
22,86,1413.0
22,87,893.0
23,24,69.0
23,25,43.0
23,26,43.0
23,27,39.0
23,28,43.0
23,29,127.0
23,30,936.0
23,31,142.0
23,32,130.0
23,33,147.0
23,34,110.0
23,35,39.0
23,36,306.0
23,37,253.0
23,38,193.0
23,39,176.0
23,40,187.0
23,41,227.0
23,42,155.0
23,43,165.0
23,44,959.0
23,45,1041.0
23,46,1041.0
23,47,1085.0
23,48,910.0
23,49,871.0
23,50,905.0
23,51,1014.0
23,52,1045.0
23,53,996.0
23,54,1399.0
23,55,1003.0
23,56,972.0
23,57,955.0
23,58,1046.0
23,59,1341.0
23,60,1124.0
23,61,1044.0
23,62,1044.0
23,63,1157.0
23,64,1059.0
23,65,1041.0
23,66,1392.0
23,67,180.0
23,68,908.0
23,69,1021.0
23,70,890.0
23,71,855.0
23,72,960.0
23,73,1033.0
23,74,1006.0
23,75,1024.0
23,76,1107.0
23,77,1127.0
23,78,1262.0
23,79,1235.0
23,80,1298.0
23,81,1329.0
23,82,1167.0
23,83,1235.0
23,84,1247.0
23,85,1320.0
23,86,1446.0
23,87,967.0
24,25,35.0
24,26,35.0
24,27,35.0
24,28,35.0
24,29,72.0
24,30,883.0
24,31,101.0
24,32,89.0
24,33,120.0
24,34,69.0
24,35,35.0
24,36,279.0
24,37,212.0
24,38,152.0
24,39,245.0
24,40,265.0
24,41,296.0
24,42,227.0
24,43,138.0
24,44,906.0
24,45,988.0
24,46,988.0
24,47,1032.0
24,48,857.0
24,49,818.0
24,50,852.0
24,51,961.0
24,52,992.0
24,53,943.0
24,54,1346.0
24,55,950.0
24,56,919.0
24,57,902.0
24,58,993.0
24,59,1288.0
24,60,1098.0
24,61,991.0
24,62,991.0
24,63,1104.0
24,64,1006.0
24,65,988.0
24,66,1461.0
24,67,252.0
24,68,977.0
24,69,1090.0
24,70,959.0
24,71,924.0
24,72,1029.0
24,73,1102.0
24,74,1075.0
24,75,1093.0
24,76,1127.0
24,77,1196.0
24,78,1331.0
24,79,1304.0
24,80,1367.0
24,81,1398.0
24,82,1114.0
24,83,1163.0
24,84,1194.0
24,85,1267.0
24,86,1393.0
24,87,1036.0
25,26,35.0
25,27,43.0
25,28,51.0
25,29,34.0
25,30,894.0
25,31,83.0
25,32,71.0
25,33,156.0
25,34,39.0
25,35,43.0
25,36,315.0
25,37,194.0
25,38,134.0
25,39,249.0
25,40,203.0
25,41,300.0
25,42,159.0
25,43,174.0
25,44,917.0
25,45,999.0
25,46,999.0
25,47,1043.0
25,48,868.0
25,49,829.0
25,50,863.0
25,51,972.0
25,52,1003.0
25,53,954.0
25,54,1357.0
25,55,961.0
25,56,930.0
25,57,913.0
25,58,1004.0
25,59,1299.0
25,60,1109.0
25,61,1002.0
25,62,1002.0
25,63,1115.0
25,64,1017.0
25,65,999.0
25,66,1445.0
25,67,184.0
25,68,961.0
25,69,1074.0
25,70,943.0
25,71,908.0
25,72,1013.0
25,73,1086.0
25,74,1059.0
25,75,1077.0
25,76,1138.0
25,77,1180.0
25,78,1315.0
25,79,1288.0
25,80,1351.0
25,81,1382.0
25,82,1125.0
25,83,1174.0
25,84,1205.0
25,85,1278.0
25,86,1404.0
25,87,1020.0
26,27,27.0
26,28,32.0
26,29,38.0
26,30,898.0
26,31,87.0
26,32,75.0
26,33,156.0
26,34,43.0
26,35,27.0
26,36,315.0
26,37,198.0
26,38,138.0
26,39,188.0
26,40,160.0
26,41,239.0
26,42,116.0
26,43,174.0
26,44,921.0
26,45,1003.0
26,46,1003.0
26,47,1047.0
26,48,872.0
26,49,833.0
26,50,867.0
26,51,976.0
26,52,1007.0
26,53,958.0
26,54,1361.0
26,55,965.0
26,56,934.0
26,57,917.0
26,58,1008.0
26,59,1303.0
26,60,1134.0
26,61,1006.0
26,62,1006.0
26,63,1119.0
26,64,1021.0
26,65,1003.0
26,66,1402.0
26,67,141.0
26,68,918.0
26,69,1031.0
26,70,900.0
26,71,865.0
26,72,970.0
26,73,1043.0
26,74,1016.0
26,75,1034.0
26,76,1117.0
26,77,1137.0
26,78,1272.0
26,79,1245.0
26,80,1308.0
26,81,1339.0
26,82,1129.0
26,83,1178.0
26,84,1209.0
26,85,1282.0
26,86,1408.0
26,87,977.0
27,28,26.0
27,29,38.0
27,30,898.0
27,31,87.0
27,32,75.0
27,33,162.0
27,34,43.0
27,35,62.0
27,36,321.0
27,37,198.0
27,38,138.0
27,39,155.0
27,40,138.0
27,41,206.0
27,42,93.0
27,43,180.0
27,44,921.0
27,45,1003.0
27,46,1003.0
27,47,1047.0
27,48,872.0
27,49,833.0
27,50,867.0
27,51,976.0
27,52,1007.0
27,53,958.0
27,54,1361.0
27,55,965.0
27,56,934.0
27,57,917.0
27,58,1008.0
27,59,1303.0
27,60,1107.0
27,61,1006.0
27,62,1006.0
27,63,1119.0
27,64,1021.0
27,65,1003.0
27,66,1375.0
27,67,119.0
27,68,891.0
27,69,1004.0
27,70,873.0
27,71,838.0
27,72,943.0
27,73,1016.0
27,74,989.0
27,75,1007.0
27,76,1090.0
27,77,1110.0
27,78,1245.0
27,79,1218.0
27,80,1281.0
27,81,1312.0
27,82,1129.0
27,83,1218.0
27,84,1209.0
27,85,1282.0
27,86,1470.0
27,87,950.0
28,29,17.0
28,30,843.0
28,31,33.0
28,32,21.0
28,33,156.0
28,34,1.0
28,35,27.0
28,36,315.0
28,37,143.0
28,38,83.0
28,39,188.0
28,40,160.0
28,41,239.0
28,42,116.0
28,43,174.0
28,44,866.0
28,45,948.0
28,46,948.0
28,47,992.0
28,48,817.0
28,49,778.0
28,50,812.0
28,51,921.0
28,52,952.0
28,53,903.0
28,54,1306.0
28,55,910.0
28,56,879.0
28,57,862.0
28,58,953.0
28,59,1248.0
28,60,1058.0
28,61,951.0
28,62,951.0
28,63,1064.0
28,64,966.0
28,65,948.0
28,66,1402.0
28,67,141.0
28,68,918.0
28,69,1031.0
28,70,900.0
28,71,865.0
28,72,970.0
28,73,1043.0
28,74,1016.0
28,75,1034.0
28,76,1087.0
28,77,1137.0
28,78,1272.0
28,79,1245.0
28,80,1308.0
28,81,1339.0
28,82,1074.0
28,83,1123.0
28,84,1154.0
28,85,1227.0
28,86,1353.0
28,87,977.0
29,30,90.0
29,31,49.0
29,32,37.0
29,33,193.0
29,34,17.0
29,35,38.0
29,36,352.0
29,37,160.0
29,38,100.0
29,39,294.0
29,40,273.0
29,41,345.0
29,42,229.0
29,43,211.0
29,44,61.0
29,45,77.0
29,46,65.0
29,47,22.0
29,48,60.0
29,49,83.0
29,50,34.0
29,51,114.0
29,52,145.0
29,53,204.0
29,54,499.0
29,55,196.0
29,56,217.0
29,57,238.0
29,58,397.0
29,59,441.0
29,60,159.0
29,61,49.0
29,62,49.0
29,63,257.0
29,64,410.0
29,65,78.0
29,66,965.0
29,67,131.0
29,68,233.0
29,69,131.0
29,70,235.0
29,71,324.0
29,72,533.0
29,73,606.0
29,74,267.0
29,75,248.0
29,76,161.0
29,77,700.0
29,78,835.0
29,79,808.0
29,80,871.0
29,81,902.0
29,82,267.0
29,83,316.0
29,84,347.0
29,85,402.0
29,86,908.0
29,87,540.0
30,31,756.0
30,32,807.0
30,33,801.0
30,34,46.0
30,35,898.0
30,36,689.0
30,37,698.0
30,38,688.0
30,39,1116.0
30,40,1134.0
30,41,1143.0
30,42,1090.0
30,43,1050.0
30,44,48.0
30,45,93.0
30,46,79.0
30,47,154.0
30,48,29.0
30,49,64.0
30,50,31.0
30,51,114.0
30,52,145.0
30,53,204.0
30,54,499.0
30,55,196.0
30,56,217.0
30,57,274.0
30,58,365.0
30,59,441.0
30,60,179.0
30,61,144.0
30,62,144.0
30,63,257.0
30,64,378.0
30,65,93.0
30,66,1144.0
30,67,306.0
30,68,412.0
30,69,306.0
30,70,414.0
30,71,503.0
30,72,712.0
30,73,785.0
30,74,386.0
30,75,367.0
30,76,280.0
30,77,879.0
30,78,1014.0
30,79,987.0
30,80,1050.0
30,81,1081.0
30,82,267.0
30,83,316.0
30,84,347.0
30,85,402.0
30,86,884.0
30,87,719.0
31,32,94.0
31,33,222.0
31,34,32.0
31,35,87.0
31,36,280.0
31,37,61.0
31,38,76.0
31,39,338.0
31,40,330.0
31,41,389.0
31,42,279.0
31,43,240.0
31,44,781.0
31,45,863.0
31,46,863.0
31,47,907.0
31,48,732.0
31,49,693.0
31,50,727.0
31,51,836.0
31,52,867.0
31,53,818.0
31,54,1221.0
31,55,825.0
31,56,794.0
31,57,777.0
31,58,868.0
31,59,1163.0
31,60,973.0
31,61,866.0
31,62,866.0
31,63,979.0
31,64,881.0
31,65,863.0
31,66,1554.0
31,67,304.0
31,68,1070.0
31,69,1106.0
31,70,1052.0
31,71,1017.0
31,72,1122.0
31,73,1195.0
31,74,1108.0
31,75,1089.0
31,76,1002.0
31,77,1289.0
31,78,1424.0
31,79,1397.0
31,80,1460.0
31,81,1491.0
31,82,989.0
31,83,1038.0
31,84,1069.0
31,85,1142.0
31,86,1268.0
31,87,1129.0
32,33,210.0
32,34,20.0
32,35,75.0
32,36,331.0
32,37,110.0
32,38,52.0
32,39,326.0
32,40,318.0
32,41,377.0
32,42,267.0
32,43,228.0
32,44,832.0
32,45,914.0
32,46,914.0
32,47,958.0
32,48,783.0
32,49,744.0
32,50,778.0
32,51,887.0
32,52,918.0
32,53,869.0
32,54,1272.0
32,55,876.0
32,56,845.0
32,57,828.0
32,58,919.0
32,59,1214.0
32,60,1024.0
32,61,917.0
32,62,917.0
32,63,1030.0
32,64,932.0
32,65,914.0
32,66,1542.0
32,67,292.0
32,68,1058.0
32,69,1157.0
32,70,1040.0
32,71,1005.0
32,72,1110.0
32,73,1183.0
32,74,1159.0
32,75,1140.0
32,76,1053.0
32,77,1277.0
32,78,1412.0
32,79,1385.0
32,80,1448.0
32,81,1479.0
32,82,1040.0
32,83,1089.0
32,84,1120.0
32,85,1193.0
32,86,1319.0
32,87,1117.0
33,34,214.0
33,35,162.0
33,36,105.0
33,37,332.0
33,38,322.0
33,39,314.0
33,40,341.0
33,41,365.0
33,42,321.0
33,43,248.0
33,44,824.0
33,45,906.0
33,46,906.0
33,47,950.0
33,48,775.0
33,49,736.0
33,50,770.0
33,51,879.0
33,52,910.0
33,53,861.0
33,54,1264.0
33,55,868.0
33,56,837.0
33,57,820.0
33,58,911.0
33,59,1206.0
33,60,1016.0
33,61,909.0
33,62,909.0
33,63,1022.0
33,64,924.0
33,65,906.0
33,66,1543.0
33,67,346.0
33,68,1059.0
33,69,1149.0
33,70,1041.0
33,71,1006.0
33,72,1111.0
33,73,1184.0
33,74,1151.0
33,75,1132.0
33,76,1045.0
33,77,1278.0
33,78,1413.0
33,79,1386.0
33,80,1449.0
33,81,1480.0
33,82,1032.0
33,83,1081.0
33,84,1112.0
33,85,1185.0
33,86,1311.0
33,87,1118.0
34,35,43.0
34,36,280.0
34,37,61.0
34,38,120.0
34,39,298.0
34,40,277.0
34,41,349.0
34,42,233.0
34,43,232.0
34,44,48.0
34,45,93.0
34,46,91.0
34,47,60.0
34,48,29.0
34,49,83.0
34,50,34.0
34,51,114.0
34,52,145.0
34,53,204.0
34,54,499.0
34,55,196.0
34,56,217.0
34,57,274.0
34,58,365.0
34,59,441.0
34,60,85.0
34,61,88.0
34,62,88.0
34,63,257.0
34,64,378.0
34,65,93.0
34,66,1050.0
34,67,212.0
34,68,318.0
34,69,212.0
34,70,320.0
34,71,409.0
34,72,618.0
34,73,691.0
34,74,306.0
34,75,287.0
34,76,200.0
34,77,785.0
34,78,920.0
34,79,893.0
34,80,956.0
34,81,987.0
34,82,267.0
34,83,316.0
34,84,347.0
34,85,402.0
34,86,908.0
34,87,625.0
35,36,321.0
35,37,198.0
35,38,138.0
35,39,155.0
35,40,138.0
35,41,206.0
35,42,93.0
35,43,180.0
35,44,921.0
35,45,1003.0
35,46,1003.0
35,47,1047.0
35,48,872.0
35,49,833.0
35,50,867.0
35,51,976.0
35,52,1007.0
35,53,958.0
35,54,1361.0
35,55,965.0
35,56,934.0
35,57,917.0
35,58,1008.0
35,59,1303.0
35,60,1107.0
35,61,1006.0
35,62,1006.0
35,63,1119.0
35,64,1021.0
35,65,1003.0
35,66,1375.0
35,67,119.0
35,68,891.0
35,69,1004.0
35,70,873.0
35,71,838.0
35,72,943.0
35,73,1016.0
35,74,989.0
35,75,1007.0
35,76,1090.0
35,77,1110.0
35,78,1245.0
35,79,1218.0
35,80,1281.0
35,81,1312.0
35,82,1129.0
35,83,1218.0
35,84,1209.0
35,85,1282.0
35,86,1408.0
35,87,950.0
36,37,220.0
36,38,210.0
36,39,473.0
36,40,500.0
36,41,524.0
36,42,480.0
36,43,407.0
36,44,712.0
36,45,794.0
36,46,794.0
36,47,838.0
36,48,663.0
36,49,624.0
36,50,658.0
36,51,767.0
36,52,798.0
36,53,749.0
36,54,1152.0
36,55,756.0
36,56,725.0
36,57,708.0
36,58,799.0
36,59,1094.0
36,60,904.0
36,61,797.0
36,62,797.0
36,63,910.0
36,64,812.0
36,65,794.0
36,66,1534.0
36,67,505.0
36,68,1107.0
36,69,1037.0
36,70,1107.0
36,71,1165.0
36,72,1270.0
36,73,1343.0
36,74,1039.0
36,75,1020.0
36,76,933.0
36,77,1437.0
36,78,1572.0
36,79,1545.0
36,80,1608.0
36,81,1639.0
36,82,920.0
36,83,969.0
36,84,1000.0
36,85,1073.0
36,86,1199.0
36,87,1277.0
37,38,10.0
37,39,449.0
37,40,441.0
37,41,500.0
37,42,390.0
37,43,351.0
37,44,721.0
37,45,803.0
37,46,803.0
37,47,847.0
37,48,672.0
37,49,633.0
37,50,667.0
37,51,776.0
37,52,807.0
37,53,758.0
37,54,1161.0
37,55,765.0
37,56,734.0
37,57,717.0
37,58,808.0
37,59,1103.0
37,60,913.0
37,61,806.0
37,62,806.0
37,63,919.0
37,64,821.0
37,65,803.0
37,66,1543.0
37,67,415.0
37,68,1116.0
37,69,1046.0
37,70,1116.0
37,71,1128.0
37,72,1233.0
37,73,1306.0
37,74,1048.0
37,75,1029.0
37,76,942.0
37,77,1400.0
37,78,1535.0
37,79,1508.0
37,80,1571.0
37,81,1602.0
37,82,929.0
37,83,978.0
37,84,1009.0
37,85,1082.0
37,86,1208.0
37,87,1240.0
38,39,389.0
38,40,381.0
38,41,440.0
38,42,330.0
38,43,291.0
38,44,711.0
38,45,793.0
38,46,793.0
38,47,837.0
38,48,662.0
38,49,623.0
38,50,657.0
38,51,766.0
38,52,797.0
38,53,748.0
38,54,1151.0
38,55,755.0
38,56,724.0
38,57,707.0
38,58,798.0
38,59,1093.0
38,60,903.0
38,61,796.0
38,62,796.0
38,63,909.0
38,64,811.0
38,65,793.0
38,66,1533.0
38,67,355.0
38,68,1106.0
38,69,1036.0
38,70,1106.0
38,71,1068.0
38,72,1173.0
38,73,1246.0
38,74,1038.0
38,75,1019.0
38,76,932.0
38,77,1340.0
38,78,1475.0
38,79,1448.0
38,80,1511.0
38,81,1542.0
38,82,919.0
38,83,968.0
38,84,999.0
38,85,1072.0
38,86,1198.0
38,87,1180.0
39,40,124.0
39,41,52.0
39,42,245.0
39,43,164.0
39,44,1161.0
39,45,1016.0
39,46,1101.0
39,47,1079.0
39,48,1090.0
39,49,1051.0
39,50,1085.0
39,51,1204.0
39,52,1235.0
39,53,1176.0
39,54,1589.0
39,55,1183.0
39,56,1152.0
39,57,1135.0
39,58,1226.0
39,59,1531.0
39,60,961.0
39,61,1038.0
39,62,1062.0
39,63,1347.0
39,64,1239.0
39,65,1062.0
39,66,1229.0
39,67,197.0
39,68,745.0
39,69,858.0
39,70,727.0
39,71,692.0
39,72,797.0
39,73,870.0
39,74,843.0
39,75,861.0
39,76,944.0
39,77,964.0
39,78,1099.0
39,79,1072.0
39,80,1135.0
39,81,1166.0
39,82,1101.0
39,83,1072.0
39,84,1437.0
39,85,1450.0
39,86,1324.0
39,87,804.0
40,41,175.0
40,42,44.0
40,43,192.0
40,44,1157.0
40,45,1028.0
40,46,1113.0
40,47,1091.0
40,48,1108.0
40,49,1069.0
40,50,1103.0
40,51,1212.0
40,52,1243.0
40,53,1194.0
40,54,1597.0
40,55,1201.0
40,56,1170.0
40,57,1153.0
40,58,1244.0
40,59,1539.0
40,60,973.0
40,61,1050.0
40,62,1074.0
40,63,1355.0
40,64,1257.0
40,65,1074.0
40,66,1241.0
40,67,19.0
40,68,757.0
40,69,870.0
40,70,739.0
40,71,704.0
40,72,809.0
40,73,882.0
40,74,855.0
40,75,873.0
40,76,956.0
40,77,976.0
40,78,1111.0
40,79,1084.0
40,80,1147.0
40,81,1178.0
40,82,1113.0
40,83,1084.0
40,84,1445.0
40,85,1462.0
40,86,1336.0
40,87,816.0
41,42,296.0
41,43,215.0
41,44,1109.0
41,45,964.0
41,46,1049.0
41,47,1027.0
41,48,1141.0
41,49,1102.0
41,50,1145.0
41,51,1152.0
41,52,1183.0
41,53,1227.0
41,54,1537.0
41,55,1234.0
41,56,1255.0
41,57,1186.0
41,58,1277.0
41,59,1479.0
41,60,909.0
41,61,986.0
41,62,1010.0
41,63,1295.0
41,64,1290.0
41,65,1010.0
41,66,1177.0
41,67,248.0
41,68,693.0
41,69,806.0
41,70,675.0
41,71,640.0
41,72,745.0
41,73,818.0
41,74,791.0
41,75,809.0
41,76,892.0
41,77,912.0
41,78,1047.0
41,79,1020.0
41,80,1083.0
41,81,1114.0
41,82,1049.0
41,83,1020.0
41,84,1385.0
41,85,1398.0
41,86,1272.0
41,87,752.0
42,43,301.0
42,44,1113.0
42,45,1072.0
42,46,1157.0
42,47,1135.0
42,48,1064.0
42,49,1025.0
42,50,1059.0
42,51,1168.0
42,52,1199.0
42,53,1150.0
42,54,1553.0
42,55,1157.0
42,56,1126.0
42,57,1109.0
42,58,1200.0
42,59,1495.0
42,60,1017.0
42,61,1094.0
42,62,1118.0
42,63,1311.0
42,64,1213.0
42,65,1118.0
42,66,1285.0
42,67,25.0
42,68,801.0
42,69,914.0
42,70,783.0
42,71,748.0
42,72,853.0
42,73,926.0
42,74,899.0
42,75,917.0
42,76,1000.0
42,77,1020.0
42,78,1155.0
42,79,1128.0
42,80,1191.0
42,81,1222.0
42,82,1157.0
42,83,1128.0
42,84,1401.0
42,85,1474.0
42,86,1380.0
42,87,860.0
43,44,1073.0
43,45,1180.0
43,46,1155.0
43,47,1199.0
43,48,1024.0
43,49,985.0
43,50,1019.0
43,51,1128.0
43,52,1159.0
43,53,1110.0
43,54,1513.0
43,55,1117.0
43,56,1086.0
43,57,1069.0
43,58,1160.0
43,59,1455.0
43,60,1125.0
43,61,1158.0
43,62,1158.0
43,63,1271.0
43,64,1173.0
43,65,1155.0
43,66,1393.0
43,67,265.0
43,68,909.0
43,69,1022.0
43,70,891.0
43,71,856.0
43,72,961.0
43,73,1034.0
43,74,1007.0
43,75,1025.0
43,76,1108.0
43,77,1128.0
43,78,1263.0
43,79,1236.0
43,80,1299.0
43,81,1330.0
43,82,1265.0
43,83,1236.0
43,84,1361.0
43,85,1434.0
43,86,1488.0
43,87,968.0
44,45,61.0
44,46,61.0
44,47,116.0
44,48,108.0
44,49,87.0
44,50,25.0
44,51,44.0
44,52,75.0
44,53,134.0
44,54,429.0
44,55,126.0
44,56,147.0
44,57,168.0
44,58,295.0
44,59,371.0
44,60,147.0
44,61,75.0
44,62,75.0
44,63,187.0
44,64,308.0
44,65,61.0
44,66,1110.0
44,67,274.0
44,68,385.0
44,69,274.0
44,70,385.0
44,71,469.0
44,72,678.0
44,73,751.0
44,74,317.0
44,75,298.0
44,76,211.0
44,77,845.0
44,78,980.0
44,79,953.0
44,80,1016.0
44,81,1047.0
44,82,197.0
44,83,246.0
44,84,277.0
44,85,332.0
44,86,907.0
44,87,685.0
45,46,76.0
45,47,22.0
45,48,153.0
45,49,164.0
45,50,127.0
45,51,191.0
45,52,222.0
45,53,281.0
45,54,576.0
45,55,273.0
45,56,294.0
45,57,315.0
45,58,442.0
45,59,518.0
45,60,87.0
45,61,49.0
45,62,49.0
45,63,334.0
45,64,455.0
45,65,52.0
45,66,965.0
45,67,131.0
45,68,233.0
45,69,131.0
45,70,235.0
45,71,324.0
45,72,533.0
45,73,606.0
45,74,267.0
45,75,248.0
45,76,161.0
45,77,700.0
45,78,835.0
45,79,808.0
45,80,871.0
45,81,902.0
45,82,344.0
45,83,393.0
45,84,424.0
45,85,479.0
45,86,989.0
45,87,540.0
46,47,60.0
46,48,139.0
46,49,164.0
46,50,113.0
46,51,119.0
46,52,150.0
46,53,209.0
46,54,504.0
46,55,201.0
46,56,222.0
46,57,243.0
46,58,476.0
46,59,446.0
46,60,85.0
46,61,88.0
46,62,88.0
46,63,262.0
46,64,489.0
46,65,34.0
46,66,1050.0
46,67,212.0
46,68,318.0
46,69,212.0
46,70,320.0
46,71,409.0
46,72,618.0
46,73,691.0
46,74,306.0
46,75,287.0
46,76,200.0
46,77,785.0
46,78,920.0
46,79,893.0
46,80,956.0
46,81,987.0
46,82,272.0
46,83,321.0
46,84,352.0
46,85,407.0
46,86,989.0
46,87,625.0
47,48,215.0
47,49,213.0
47,50,152.0
47,51,159.0
47,52,190.0
47,53,249.0
47,54,544.0
47,55,241.0
47,56,262.0
47,57,283.0
47,58,410.0
47,59,486.0
47,60,63.0
47,61,17.0
47,62,17.0
47,63,302.0
47,64,423.0
47,65,22.0
47,66,1028.0
47,67,188.0
47,68,294.0
47,69,188.0
47,70,296.0
47,71,387.0
47,72,596.0
47,73,669.0
47,74,235.0
47,75,216.0
47,76,129.0
47,77,763.0
47,78,898.0
47,79,871.0
47,80,934.0
47,81,965.0
47,82,312.0
47,83,361.0
47,84,392.0
47,85,447.0
47,86,1033.0
47,87,603.0
48,49,92.0
48,50,59.0
48,51,168.0
48,52,199.0
48,53,286.0
48,54,553.0
48,55,293.0
48,56,262.0
48,57,245.0
48,58,336.0
48,59,495.0
48,60,240.0
48,61,198.0
48,62,198.0
48,63,311.0
48,64,349.0
48,65,153.0
48,66,1205.0
48,67,367.0
48,68,473.0
48,69,367.0
48,70,475.0
48,71,564.0
48,72,773.0
48,73,846.0
48,74,440.0
48,75,421.0
48,76,334.0
48,77,940.0
48,78,1075.0
48,79,1048.0
48,80,1111.0
48,81,1142.0
48,82,321.0
48,83,370.0
48,84,401.0
48,85,730.0
48,86,856.0
48,87,780.0
49,50,34.0
49,51,142.0
49,52,173.0
49,53,232.0
49,54,527.0
49,55,224.0
49,56,245.0
49,57,208.0
49,58,299.0
49,59,469.0
49,60,250.0
49,61,172.0
49,62,172.0
49,63,285.0
49,64,312.0
49,65,164.0
49,66,1207.0
49,67,412.0
49,68,482.0
49,69,412.0
49,70,482.0
49,71,566.0
49,72,775.0
49,73,848.0
49,74,414.0
49,75,395.0
49,76,308.0
49,77,942.0
49,78,1077.0
49,79,1050.0
49,80,1113.0
49,81,1144.0
49,82,295.0
49,83,344.0
49,84,375.0
49,85,693.0
49,86,819.0
49,87,782.0
50,51,16.0
50,52,40.0
50,53,39.0
50,54,354.0
50,55,32.0
50,56,54.0
50,57,74.0
50,58,200.0
50,59,296.0
50,60,214.0
50,61,111.0
50,62,64.0
50,63,113.0
50,64,213.0
50,65,127.0
50,66,1146.0
50,67,351.0
50,68,421.0
50,69,351.0
50,70,421.0
50,71,505.0
50,72,714.0
50,73,787.0
50,74,353.0
50,75,334.0
50,76,247.0
50,77,881.0
50,78,1016.0
50,79,989.0
50,80,1052.0
50,81,1083.0
50,82,122.0
50,83,171.0
50,84,203.0
50,85,257.0
50,86,853.0
50,87,721.0
51,52,32.0
51,53,112.0
51,54,300.0
51,55,104.0
51,56,125.0
51,57,146.0
51,58,273.0
51,59,242.0
51,60,220.0
51,61,118.0
51,62,9.0
51,63,58.0
51,64,286.0
51,65,119.0
51,66,903.0
51,67,358.0
51,68,428.0
51,69,358.0
51,70,428.0
51,71,512.0
51,72,721.0
51,73,794.0
51,74,360.0
51,75,341.0
51,76,254.0
51,77,888.0
51,78,1023.0
51,79,996.0
51,80,1059.0
51,81,1090.0
51,82,68.0
51,83,117.0
51,84,149.0
51,85,203.0
51,86,568.0
51,87,728.0
52,53,39.0
52,54,354.0
52,55,32.0
52,56,54.0
52,57,74.0
52,58,211.0
52,59,296.0
52,60,251.0
52,61,149.0
52,62,64.0
52,63,113.0
52,64,214.0
52,65,150.0
52,66,957.0
52,67,389.0
52,68,459.0
52,69,389.0
52,70,459.0
52,71,543.0
52,72,752.0
52,73,825.0
52,74,391.0
52,75,372.0
52,76,285.0
52,77,919.0
52,78,1054.0
52,79,1027.0
52,80,1090.0
52,81,1121.0
52,82,123.0
52,83,172.0
52,84,203.0
52,85,257.0
52,86,622.0
52,87,759.0
53,54,413.0
53,55,7.0
53,56,91.0
53,57,35.0
53,58,172.0
53,59,355.0
53,60,310.0
53,61,208.0
53,62,122.0
53,63,171.0
53,64,185.0
53,65,209.0
53,66,936.0
53,67,448.0
53,68,518.0
53,69,448.0
53,70,518.0
53,71,602.0
53,72,811.0
53,73,884.0
53,74,450.0
53,75,431.0
53,76,344.0
53,77,978.0
53,78,1113.0
53,79,1086.0
53,80,1149.0
53,81,1034.0
53,82,181.0
53,83,230.0
53,84,261.0
53,85,316.0
53,86,601.0
53,87,818.0
54,55,405.0
54,56,426.0
54,57,447.0
54,58,461.0
54,59,58.0
54,60,605.0
54,61,503.0
54,62,290.0
54,63,241.0
54,64,257.0
54,65,504.0
54,66,855.0
54,67,743.0
54,68,813.0
54,69,743.0
54,70,813.0
54,71,897.0
54,72,1106.0
54,73,1179.0
54,74,745.0
54,75,726.0
54,76,639.0
54,77,1273.0
54,78,1108.0
54,79,1034.0
54,80,984.0
54,81,953.0
54,82,231.0
54,83,182.0
54,84,151.0
54,85,155.0
54,86,520.0
54,87,1113.0
55,56,83.0
55,57,43.0
55,58,179.0
55,59,347.0
55,60,302.0
55,61,200.0
55,62,114.0
55,63,163.0
55,64,192.0
55,65,201.0
55,66,943.0
55,67,440.0
55,68,510.0
55,69,440.0
55,70,510.0
55,71,594.0
55,72,803.0
55,73,876.0
55,74,442.0
55,75,423.0
55,76,336.0
55,77,970.0
55,78,1105.0
55,79,1078.0
55,80,1141.0
55,81,1041.0
55,82,173.0
55,83,222.0
55,84,253.0
55,85,308.0
55,86,608.0
55,87,810.0
56,57,57.0
56,58,148.0
56,59,368.0
56,60,323.0
56,61,221.0
56,62,135.0
56,63,184.0
56,64,161.0
